county_fips,county_name,state,land_area_sqmi,lat,lon
39173,Wood County,OH,617.167,41.360183,-83.622682
39175,Wyandot County,OH,406.879,40.839782,-83.313681
40001,Adair County,OK,573.881,35.898043,-94.651026
40003,Alfalfa County,OK,866.565,36.729703,-98.323445
40005,Atoka County,OK,975.453,34.392469,-96.036558
40007,Beaver County,OK,1814.837,36.748334,-100.483056
40009,Beckham County,OK,901.675,35.270601,-99.690057
40011,Blaine County,OK,928.463,35.877795,-98.429031
40013,Bryan County,OK,904.348,33.964004,-96.265135
40015,Caddo County,OK,1277.754,35.16792,-98.381045
40017,Canadian County,OK,896.573,35.543354,-97.979889
40019,Carter County,OK,822.301,34.251848,-97.287927
40021,Cherokee County,OK,749.127,35.904367,-94.996796
40023,Choctaw County,OK,770.383,34.027699,-95.554079
40025,Cimarron County,OK,1834.808,36.74839,-102.517698
40027,Cleveland County,OK,538.888,35.206376,-97.323088
40029,Coal County,OK,516.772,34.582861,-96.288039
40031,Comanche County,OK,1069.322,34.66263,-98.476612
40033,Cotton County,OK,632.637,34.290676,-98.373438
40035,Craig County,OK,761.255,36.76389,-95.201553
40037,Creek County,OK,949.894,35.907398,-96.380177
40039,Custer County,OK,988.779,35.645601,-98.997386
40041,Delaware County,OK,737.754,36.393437,-94.808189
40043,Dewey County,OK,999.628,35.97796,-99.014385
40045,Ellis County,OK,1231.477,36.224258,-99.750139
40047,Garfield County,OK,1058.507,36.378132,-97.788741
40049,Garvin County,OK,802.145,34.70935,-97.312723
40051,Grady County,OK,1100.54,35.021058,-97.88689
40053,Grant County,OK,1000.74,36.788254,-97.788151
40055,Greer County,OK,639.285,34.933853,-99.552968
40057,Harmon County,OK,537.258,34.745971,-99.844194
40059,Harper County,OK,1038.584,36.80035,-99.662805
40061,Haskell County,OK,576.725,35.232431,-95.109642
40063,Hughes County,OK,804.473,35.052934,-96.251183
40065,Jackson County,OK,802.653,34.594006,-99.412235
40067,Jefferson County,OK,758.956,34.105082,-97.83889
40069,Johnston County,OK,643.05,34.313455,-96.654254
40071,Kay County,OK,919.61,36.814885,-97.143862
40073,Kingfisher County,OK,898.086,35.949436,-97.934557
40075,Kiowa County,OK,1015.078,34.921489,-98.981617
40077,Latimer County,OK,722.107,34.875137,-95.272262
40079,Le Flore County,OK,1589.413,34.897356,-94.695074
40081,Lincoln County,OK,952.371,35.703117,-96.881392
40083,Logan County,OK,743.736,35.914277,-97.450952
40085,Love County,OK,513.914,33.957804,-97.245093
40087,McClain County,OK,570.718,35.016436,-97.449803
40089,McCurtain County,OK,1850.776,34.117073,-94.766086
40091,McIntosh County,OK,618.28,35.369108,-95.671787
40093,Major County,OK,955.0,36.313119,-98.542015
40095,Marshall County,OK,371.49,34.027007,-96.770533
40097,Mayes County,OK,655.326,36.303804,-95.235638
40099,Murray County,OK,416.375,34.485766,-97.071557
40101,Muskogee County,OK,810.64,35.617551,-95.383911
40103,Noble County,OK,731.711,36.384901,-97.236335
40105,Nowata County,OK,565.817,36.789615,-95.613312
40107,Okfuskee County,OK,618.458,35.466804,-96.327762
40109,Oklahoma County,OK,708.897,35.554611,-97.409401
40111,Okmulgee County,OK,697.443,35.6435,-95.965947
40113,Osage County,OK,2246.682,36.624299,-96.408112
40115,Ottawa County,OK,470.817,36.835764,-94.802681
40117,Pawnee County,OK,568.353,36.313704,-96.696669
40119,Payne County,OK,684.901,36.079225,-96.975255
40121,Pittsburg County,OK,1305.512,34.92554,-95.74813
40123,Pontotoc County,OK,720.353,34.721421,-96.691804
40125,Pottawatomie County,OK,787.793,35.211391,-96.957004
40127,Pushmataha County,OK,1395.539,34.377899,-95.408082
40129,Roger Mills County,OK,1141.135,35.708554,-99.741572
40131,Rogers County,OK,675.747,36.377794,-95.601383
40133,Seminole County,OK,632.819,35.158366,-96.602857
40135,Sequoyah County,OK,673.576,35.502435,-94.750757
40137,Stephens County,OK,870.212,34.481361,-97.855607
40139,Texas County,OK,2041.293,36.746317,-101.483855
40141,Tillman County,OK,871.134,34.371085,-98.931701
40143,Tulsa County,OK,570.241,36.120318,-95.941813
40145,Wagoner County,OK,561.916,35.963388,-95.514201
40147,Washington County,OK,415.524,36.704403,-95.906253
40149,Washita County,OK,1003.089,35.290068,-98.992195
40151,Woods County,OK,1286.482,36.726984,-98.863649
40153,Woodward County,OK,1242.786,36.425619,-99.273661
41001,Baker County,OR,3067.967,44.703427,-117.691933
41003,Benton County,OR,675.208,44.493882,-123.424664
41005,Clackamas County,OR,1870.71,45.160493,-122.195127
41007,Clatsop County,OR,828.239,46.024509,-123.705037
41009,Columbia County,OR,658.684,45.941932,-123.081079
41011,Coos County,OR,1596.044,43.18591,-124.094133
41013,Crook County,OR,2978.929,44.163054,-120.371585
41015,Curry County,OR,1628.383,42.466439,-124.210929
41017,Deschutes County,OR,3017.61,43.915118,-121.225575
41019,Douglas County,OR,5035.675,43.286328,-123.154476
41021,Gilliam County,OR,1204.721,45.382955,-120.276246
41023,Grant County,OR,4527.792,44.496326,-119.014057
41025,Harney County,OR,10134.438,43.064449,-118.987169
41027,Hood River County,OR,522.186,45.511775,-121.655976
41029,Jackson County,OR,2783.252,42.411621,-122.675611
41031,Jefferson County,OR,1781.696,44.645151,-121.178632
41033,Josephine County,OR,1638.649,42.386983,-123.57162
41035,Klamath County,OR,5949.897,42.683761,-121.646168
41037,Lake County,OR,8138.61,42.788401,-120.38979
41039,Lane County,OR,4554.092,43.928334,-122.897581
41041,Lincoln County,OR,980.983,44.641061,-123.911212
41043,Linn County,OR,2289.508,44.488898,-122.537208
41045,Malheur County,OR,9887.707,43.188625,-117.603191
41047,Marion County,OR,1180.84,44.900898,-122.57626
41049,Morrow County,OR,2030.529,45.425496,-119.602311
41051,Multnomah County,OR,431.019,45.547711,-122.417363
41053,Polk County,OR,740.924,44.900372,-123.39864
41055,Sherman County,OR,823.614,45.399216,-120.678512
41057,Tillamook County,OR,1103.183,45.45589,-123.759299
41059,Umatilla County,OR,3215.45,45.5912,-118.73388
41061,Union County,OR,2036.941,45.304081,-117.999149
41063,Wallowa County,OR,3145.897,45.593753,-117.18558
41065,Wasco County,OR,2381.136,45.164536,-121.165069
41067,Washington County,OR,724.272,45.553542,-123.097615
41069,Wheeler County,OR,1716.021,44.736415,-120.026861
41071,Yamhill County,OR,715.941,45.247827,-123.316399
42001,Adams County,PA,518.693,39.869471,-77.21773
42003,Allegheny County,PA,729.957,40.469757,-79.980451
42005,Armstrong County,PA,653.321,40.81238,-79.464129
42007,Beaver County,PA,434.695,40.68414,-80.350721
42009,Bedford County,PA,1011.988,39.998634,-78.494747
42011,Berks County,PA,856.403,40.413957,-75.92686
42013,Blair County,PA,525.067,40.498683,-78.309597
42015,Bradford County,PA,1147.376,41.791504,-76.502123
42017,Bucks County,PA,604.367,40.336887,-75.10706
42019,Butler County,PA,789.482,40.913847,-79.918978
42021,Cambria County,PA,687.963,40.510209,-78.710488
42023,Cameron County,PA,396.233,41.438291,-78.198323
42025,Carbon County,PA,381.356,40.918367,-75.705039
42027,Centre County,PA,1107.259,40.909322,-77.847667
42029,Chester County,PA,750.547,39.974029,-75.749751
42031,Clarion County,PA,600.836,41.198159,-79.420369
42033,Clearfield County,PA,1145.06,41.006862,-78.477724
42035,Clinton County,PA,889.63,41.239508,-77.629009
42037,Columbia County,PA,483.259,41.045517,-76.40426
42039,Crawford County,PA,1012.355,41.687876,-80.107795
42041,Cumberland County,PA,545.482,40.164805,-77.263442
42043,Dauphin County,PA,524.87,40.412565,-76.792634
42045,Delaware County,PA,183.811,39.916685,-75.398818
42047,Elk County,PA,826.901,41.427332,-78.653937
42049,Erie County,PA,798.901,42.117952,-80.096386
42051,Fayette County,PA,790.758,39.918907,-79.640119
42053,Forest County,PA,427.259,41.513304,-79.249705
42055,Franklin County,PA,772.297,39.926772,-77.724521
42057,Fulton County,PA,437.551,39.91075,-78.122617
42059,Greene County,PA,575.932,39.847707,-80.225655
42061,Huntingdon County,PA,874.592,40.422311,-77.968595
42063,Indiana County,PA,827.394,40.651432,-79.087545
42065,Jefferson County,PA,652.439,41.138028,-79.012419
42067,Juniata County,PA,391.391,40.530673,-77.400438
42069,Lackawanna County,PA,458.886,41.436636,-75.608768
42071,Lancaster County,PA,943.924,40.041992,-76.250198
42073,Lawrence County,PA,357.39,40.992735,-80.334446
42075,Lebanon County,PA,361.835,40.371448,-76.464819
42077,Lehigh County,PA,345.341,40.614241,-75.590627
42079,Luzerne County,PA,889.807,41.173078,-75.976053
42081,Lycoming County,PA,1228.92,41.343882,-77.055262
42083,McKean County,PA,979.694,41.81459,-78.572463
42085,Mercer County,PA,672.538,41.300014,-80.252786
42087,Mifflin County,PA,411.037,40.601615,-77.651832
42089,Monroe County,PA,608.361,41.05624,-75.329065
42091,Montgomery County,PA,482.972,40.209999,-75.370201
42093,Montour County,PA,130.331,41.029284,-76.665225
42095,Northampton County,PA,369.787,40.752791,-75.307447
42097,Northumberland County,PA,457.678,40.851524,-76.709877
42099,Perry County,PA,551.449,40.39778,-77.266328
42101,Philadelphia County,PA,134.356,40.009376,-75.133346
42103,Pike County,PA,544.895,41.325949,-75.031514
42105,Potter County,PA,1081.249,41.748587,-77.894436
42107,Schuylkill County,PA,778.579,40.703682,-76.217788
42109,Snyder County,PA,328.784,40.755412,-77.07302
42111,Somerset County,PA,1075.047,39.981297,-79.028486
42113,Sullivan County,PA,449.939,41.439285,-76.511717
42115,Susquehanna County,PA,823.494,41.819665,-75.800969
42117,Tioga County,PA,1133.892,41.766858,-77.257288
42119,Union County,PA,315.955,40.962179,-77.055475
42121,Venango County,PA,674.265,41.400714,-79.765813
42123,Warren County,PA,884.282,41.834298,-79.298182
42125,Washington County,PA,857.01,40.200005,-80.252132
42127,Wayne County,PA,725.769,41.646602,-75.292493
42129,Westmoreland County,PA,1027.71,40.311068,-79.466688
42131,Wyoming County,PA,397.258,41.525167,-76.008682
42133,York County,PA,904.366,39.921751,-76.728889
44001,Bristol County,RI,24.132,41.70684,-71.286687
44003,Kent County,RI,168.568,41.675118,-71.580282
44005,Newport County,RI,102.431,41.501045,-71.283063
44007,Providence County,RI,409.482,41.869768,-71.578625
44009,Washington County,RI,329.279,41.396792,-71.620282
45001,Abbeville County,SC,491.195,34.229041,-82.454058
45003,Aiken County,SC,1070.688,33.550013,-81.632983
45005,Allendale County,SC,408.095,32.979757,-81.363265
45007,Anderson County,SC,713.855,34.521235,-82.638603
45009,Bamberg County,SC,393.367,33.203021,-81.053161
45011,Barnwell County,SC,548.379,33.260552,-81.434228
45013,Beaufort County,SC,576.022,32.358112,-80.689422
45015,Berkeley County,SC,1103.735,33.2077,-79.953655
45017,Calhoun County,SC,381.152,33.67478,-80.780347
45019,Charleston County,SC,918.036,32.800458,-79.94248
45021,Cherokee County,SC,392.964,35.049796,-81.607647
45023,Chester County,SC,580.661,34.689342,-81.161249
45025,Chesterfield County,SC,798.986,34.637018,-80.159227
45027,Clarendon County,SC,607.207,33.664682,-80.217889
45029,Colleton County,SC,1056.486,32.849386,-80.656402
45031,Darlington County,SC,560.615,34.332185,-79.962115
45033,Dillon County,SC,405.076,34.390209,-79.375294
45035,Dorchester County,SC,568.409,33.082186,-80.404697
45037,Edgefield County,SC,500.688,33.779453,-81.959637
45039,Fairfield County,SC,686.305,34.395669,-81.127001
45041,Florence County,SC,800.505,34.028535,-79.710233
45043,Georgetown County,SC,813.601,33.417531,-79.296333
45045,Greenville County,SC,785.935,34.892645,-82.372077
45047,Greenwood County,SC,455.604,34.155796,-82.127876
45049,Hampton County,SC,559.975,32.778334,-81.143822
45051,Horry County,SC,1133.159,33.909269,-78.976675
45053,Jasper County,SC,655.134,32.43059,-81.021627
45055,Kershaw County,SC,726.612,34.338356,-80.590885
45057,Lancaster County,SC,549.143,34.686818,-80.703688
45059,Laurens County,SC,712.871,34.483676,-82.005498
45061,Lee County,SC,410.184,34.15864,-80.251209
45063,Lexington County,SC,699.004,33.892373,-81.272903
45065,McCormick County,SC,358.89,33.897599,-82.316196
45067,Marion County,SC,489.372,34.08362,-79.354001
45069,Marlboro County,SC,479.874,34.60167,-79.679435
45071,Newberry County,SC,630.306,34.289881,-81.599676
45073,Oconee County,SC,626.565,34.748766,-83.06154
45075,Orangeburg County,SC,1106.379,33.436135,-80.802913
45077,Pickens County,SC,496.937,34.885368,-82.723377
45079,Richland County,SC,757.308,34.029095,-80.898037
45081,Saluda County,SC,452.709,34.005278,-81.727903
45083,Spartanburg County,SC,808.378,34.932014,-81.991624
45085,Sumter County,SC,665.078,33.91614,-80.382376
45087,Union County,SC,513.585,34.690397,-81.615896
45089,Williamsburg County,SC,934.166,33.626462,-79.716474
45091,York County,SC,681.035,34.970188,-81.183187
46003,Aurora County,SD,708.46,43.724719,-98.577587
46005,Beadle County,SD,1258.698,44.418265,-98.279422
46007,Bennett County,SD,1184.642,43.186912,-101.677181
46009,Bon Homme County,SD,563.549,42.985799,-97.884199
46011,Brookings County,SD,792.217,44.376675,-96.797797
46013,Brown County,SD,1713.03,45.589254,-98.352175
46015,Brule County,SD,817.222,43.729873,-99.092909
46017,Buffalo County,SD,471.405,44.044306,-99.203998
46019,Butte County,SD,2250.01,44.896226,-103.501436
46021,Campbell County,SD,733.677,45.785575,-100.002107
46023,Charles Mix County,SD,1097.141,43.206185,-98.595143
46025,Clark County,SD,957.512,44.855211,-97.724912
46027,Clay County,SD,412.022,42.91615,-96.980468
46029,Codington County,SD,687.585,44.966285,-97.198837
46031,Corson County,SD,2469.694,45.685671,-101.179665
46033,Custer County,SD,1556.943,43.684943,-103.46225
46035,Davison County,SD,435.633,43.680439,-98.155868
46037,Day County,SD,1028.49,45.355161,-97.58143
46039,Deuel County,SD,622.739,44.75629,-96.690239
46041,Dewey County,SD,2302.376,45.148049,-100.837953
46043,Douglas County,SD,431.801,43.391506,-98.358433
46045,Edmunds County,SD,1125.98,45.41168,-99.205362
46047,Fall River County,SD,1739.889,43.221619,-103.512609
46049,Faulk County,SD,981.713,45.065476,-99.153564
46051,Grant County,SD,681.446,45.172637,-96.772261
46053,Gregory County,SD,1014.95,43.175142,-99.206591
46055,Haakon County,SD,1810.541,44.288097,-101.540856
46057,Hamlin County,SD,507.019,44.680619,-97.178598
46059,Hand County,SD,1436.633,44.546713,-99.004575
46061,Hanson County,SD,434.582,43.680612,-97.796845
46063,Harding County,SD,2671.57,45.596611,-103.473871
46065,Hughes County,SD,741.527,44.384452,-99.975684
46067,Hutchinson County,SD,813.013,43.33671,-97.749383
46069,Hyde County,SD,860.629,44.537174,-99.472736
46071,Jackson County,SD,1863.883,43.677506,-101.626323
46073,Jerauld County,SD,526.133,44.06341,-98.62317
46075,Jones County,SD,969.672,43.951991,-100.686138
46077,Kingsbury County,SD,832.237,44.362969,-97.499313
46079,Lake County,SD,562.891,44.02845,-97.123223
46081,Lawrence County,SD,800.053,44.348514,-103.806362
46083,Lincoln County,SD,577.293,43.27942,-96.722286
46085,Lyman County,SD,1642.285,43.894812,-99.841925
46087,McCook County,SD,574.205,43.680416,-97.358048
46089,McPherson County,SD,1136.668,45.784249,-99.211421
46091,Marshall County,SD,838.081,45.737044,-97.58087
46093,Meade County,SD,3470.934,44.605282,-102.714169
46095,Mellette County,SD,1307.311,43.581334,-100.75521
46097,Miner County,SD,570.17,44.021541,-97.608122
46099,Minnehaha County,SD,806.841,43.667472,-96.795726
46101,Moody County,SD,519.379,44.012429,-96.676054
46102,Oglala Lakota County,SD,2093.601,43.333393,-102.561486
46103,Pennington County,SD,2776.765,44.002349,-102.823801
46105,Perkins County,SD,2870.46,45.483387,-102.467995
46107,Potter County,SD,861.138,45.052713,-99.962003
46109,Roberts County,SD,1101.055,45.623397,-96.947551
46111,Sanborn County,SD,569.242,44.018942,-98.091709
46115,Spink County,SD,1503.499,44.923772,-98.339615
46117,Stanley County,SD,1444.432,44.413984,-100.747822
46119,Sully County,SD,1006.727,44.722325,-100.131399
46121,Todd County,SD,1388.593,43.208794,-100.707664
46123,Tripp County,SD,1612.289,43.349729,-99.876219
46125,Turner County,SD,617.064,43.30867,-97.150185
46127,Union County,SD,460.757,42.831106,-96.650829
46129,Walworth County,SD,707.455,45.427605,-100.027856
46135,Yankton County,SD,521.189,43.006603,-97.388361
46137,Ziebach County,SD,1961.248,44.989764,-101.660827
47001,Anderson County,TN,337.206,36.116731,-84.195418
47003,Bedford County,TN,473.639,35.51366,-86.458294
47005,Benton County,TN,394.306,36.070948,-88.071232
47007,Bledsoe County,TN,406.555,35.593561,-85.20591
47009,Blount County,TN,558.82,35.688185,-83.922973
47011,Bradley County,TN,328.762,35.153914,-84.859414
47013,Campbell County,TN,480.19,36.401592,-84.159249
47015,Cannon County,TN,265.635,35.808394,-86.062404
47017,Carroll County,TN,597.658,35.965748,-88.452379
47019,Carter County,TN,341.258,36.284744,-82.126593
47021,Cheatham County,TN,302.498,36.255169,-87.100808
47023,Chester County,TN,285.736,35.420253,-88.611353
47025,Claiborne County,TN,434.604,36.501572,-83.660698
47027,Clay County,TN,236.529,36.545749,-85.545717
47029,Cocke County,TN,436.135,35.916198,-83.119224
47031,Coffee County,TN,428.964,35.488765,-86.078202
47033,Crockett County,TN,265.528,35.818795,-89.132494
47035,Cumberland County,TN,681.306,35.952398,-84.994761
47037,Davidson County,TN,503.477,36.169129,-86.78479
47039,Decatur County,TN,333.879,35.603136,-88.110292
47041,DeKalb County,TN,304.415,35.982219,-85.833596
47043,Dickson County,TN,489.899,36.145533,-87.364155
47045,Dyer County,TN,512.351,36.054196,-89.398306
47047,Fayette County,TN,704.072,35.196993,-89.413803
47049,Fentress County,TN,498.607,36.369892,-84.937764
47051,Franklin County,TN,554.497,35.155926,-86.099203
47053,Gibson County,TN,602.745,35.991632,-88.933812
47055,Giles County,TN,610.931,35.202723,-87.035319
47057,Grainger County,TN,280.587,36.277509,-83.509546
47059,Greene County,TN,622.169,36.179487,-82.847523
47061,Grundy County,TN,360.444,35.393352,-85.710374
47063,Hamblen County,TN,161.188,36.218397,-83.266071
47065,Hamilton County,TN,542.164,35.163472,-85.201843
47067,Hancock County,TN,222.324,36.521353,-83.227493
47069,Hardeman County,TN,667.768,35.218785,-88.988697
47071,Hardin County,TN,577.487,35.201893,-88.185696
47073,Hawkins County,TN,487.056,36.452089,-82.931485
47075,Haywood County,TN,533.107,35.586678,-89.282691
47077,Henderson County,TN,520.009,35.653994,-88.387674
47079,Henry County,TN,561.902,36.325295,-88.300288
47081,Hickman County,TN,612.483,35.802327,-87.467116
47083,Houston County,TN,200.294,36.285782,-87.705598
47085,Humphreys County,TN,530.763,36.040822,-87.790453
47087,Jackson County,TN,308.81,36.35425,-85.674128
47089,Jefferson County,TN,275.152,36.048452,-83.441216
47091,Johnson County,TN,298.44,36.453203,-81.861247
47093,Knox County,TN,508.325,35.992726,-83.937721
47095,Lake County,TN,165.785,36.333905,-89.485536
47097,Lauderdale County,TN,471.895,35.762951,-89.627732
47099,Lawrence County,TN,617.13,35.220476,-87.396546
47101,Lewis County,TN,282.092,35.523244,-87.496983
47103,Lincoln County,TN,570.342,35.142784,-86.593403
47105,Loudon County,TN,229.272,35.735085,-84.314085
47107,McMinn County,TN,430.117,35.424472,-84.619949
47109,McNairy County,TN,562.842,35.175375,-88.56374
47111,Macon County,TN,307.144,36.537757,-86.00096
47113,Madison County,TN,557.174,35.606056,-88.833424
47115,Marion County,TN,498.254,35.133422,-85.618399
47117,Marshall County,TN,375.462,35.468329,-86.765868
47119,Maury County,TN,613.129,35.615696,-87.077763
47121,Meigs County,TN,195.135,35.512203,-84.816102
47123,Monroe County,TN,635.774,35.447818,-84.249705
47125,Montgomery County,TN,539.169,36.500354,-87.380887
47127,Moore County,TN,129.223,35.288888,-86.358684
47129,Morgan County,TN,522.18,36.138697,-84.639262
47131,Obion County,TN,544.848,36.361892,-89.148078
47133,Overton County,TN,433.488,36.34485,-85.283076
47135,Perry County,TN,414.765,35.663752,-87.869326
47137,Pickett County,TN,162.97,36.559364,-85.075741
47139,Polk County,TN,434.605,35.109437,-84.541112
47141,Putnam County,TN,401.106,36.14094,-85.49618
47143,Rhea County,TN,315.473,35.60059,-84.949548
47145,Roane County,TN,360.768,35.84725,-84.523929
47147,Robertson County,TN,476.336,36.524385,-86.872594
47149,Rutherford County,TN,619.267,35.843369,-86.417213
47151,Scott County,TN,532.301,36.430592,-84.504091
47153,Sequatchie County,TN,265.851,35.372336,-85.410082
47155,Sevier County,TN,592.512,35.787822,-83.5249
47157,Shelby County,TN,761.263,35.184553,-89.894612
47159,Smith County,TN,314.295,36.256645,-85.941915
47161,Stewart County,TN,459.776,36.458464,-87.811889
47163,Sullivan County,TN,413.544,36.509681,-82.301336
47165,Sumner County,TN,529.454,36.472423,-86.458405
47167,Tipton County,TN,455.611,35.498763,-89.747145
47169,Trousdale County,TN,114.342,36.39303,-86.156691
47171,Unicoi County,TN,186.064,36.100129,-82.418218
47173,Union County,TN,223.583,36.28414,-83.836088
47175,Van Buren County,TN,273.415,35.699234,-85.458409
47177,Warren County,TN,432.673,35.67825,-85.777343
47179,Washington County,TN,326.548,36.295665,-82.495037
47181,Wayne County,TN,734.109,35.242847,-87.819843
47183,Weakley County,TN,580.353,36.303596,-88.721194
47185,White County,TN,376.678,35.927049,-85.455785
47187,Williamson County,TN,582.865,35.894845,-86.897888
47189,Wilson County,TN,571.088,36.149431,-86.291181
48001,Anderson County,TX,1062.617,31.841261,-95.661727
48003,Andrews County,TX,1500.686,32.312258,-102.640206
48005,Angelina County,TX,797.865,31.251896,-94.611134
48007,Aransas County,TX,252.069,28.122621,-96.967501
48009,Archer County,TX,903.289,33.616305,-98.687267
48011,Armstrong County,TX,909.123,34.964179,-101.356636
48013,Atascosa County,TX,1219.542,28.891478,-98.535381
48015,Austin County,TX,646.496,29.891901,-96.27017
48017,Bailey County,TX,826.972,34.067521,-102.830345
48019,Bandera County,TX,790.994,29.756389,-99.248285
48021,Bastrop County,TX,888.228,30.100772,-97.310639
48023,Baylor County,TX,867.481,33.618802,-99.208189
48025,Bee County,TX,880.239,28.416077,-97.742586
48027,Bell County,TX,1053.831,31.04275,-97.481268
48029,Bexar County,TX,1240.325,29.448671,-98.520147
48031,Blanco County,TX,709.252,30.266203,-98.399332
48033,Borden County,TX,897.443,32.73859,-101.439199
48035,Bosque County,TX,982.971,31.900819,-97.637641
48037,Bowie County,TX,884.939,33.446065,-94.422393
48039,Brazoria County,TX,1363.27,29.167817,-95.434647
48041,Brazos County,TX,586.138,30.656713,-96.302394
48043,Brewster County,TX,6183.763,29.808997,-103.252458
48045,Briscoe County,TX,900.001,34.525172,-101.205893
48047,Brooks County,TX,943.355,27.034994,-98.215276
48049,Brown County,TX,944.452,31.764137,-98.998456
48051,Burleson County,TX,659.082,30.493487,-96.622091
48053,Burnet County,TX,994.8,30.78963,-98.201187
48055,Caldwell County,TX,544.541,29.832399,-97.628141
48057,Calhoun County,TX,506.931,28.441719,-96.579574
48059,Callahan County,TX,899.372,32.29315,-99.372249
48061,Cameron County,TX,891.719,26.102923,-97.478958
48063,Camp County,TX,195.847,32.974581,-94.979085
48065,Carson County,TX,920.235,35.405496,-101.355356
48067,Cass County,TX,936.948,33.083698,-94.357579
48069,Castro County,TX,894.444,34.533621,-102.258786
48071,Chambers County,TX,597.096,29.696374,-94.669445
48073,Cherokee County,TX,1052.955,31.843881,-95.156343
48075,Childress County,TX,696.511,34.524624,-100.208166
48077,Clay County,TX,1088.759,33.785904,-98.212917
48079,Cochran County,TX,775.082,33.60844,-102.830449
48081,Coke County,TX,911.646,31.87711,-100.635231
48083,Coleman County,TX,1262.914,31.914205,-99.346622
48085,Collin County,TX,841.267,33.194494,-96.579428
48087,Collingsworth County,TX,918.441,34.963358,-100.272135
48089,Colorado County,TX,960.291,29.596296,-96.508935
48091,Comal County,TX,559.528,29.812377,-98.258129
48093,Comanche County,TX,937.753,31.951645,-98.549617
48095,Concho County,TX,983.755,31.318883,-99.863649
48097,Cooke County,TX,874.826,33.639196,-97.210343
48099,Coryell County,TX,1052.247,31.391177,-97.798022
48101,Cottle County,TX,900.564,34.091906,-100.276442
48103,Crane County,TX,785.069,31.422796,-102.487774
48105,Crockett County,TX,2807.324,30.717532,-101.404211
48107,Crosby County,TX,900.199,33.609144,-101.29871
48109,Culberson County,TX,3812.156,31.445908,-104.526945
48111,Dallam County,TX,1503.132,36.28637,-102.59402
48113,Dallas County,TX,873.2,32.766987,-96.778424
48115,Dawson County,TX,900.306,32.742528,-101.948771
48117,Deaf Smith County,TX,1496.822,34.940766,-102.607564
48119,Delta County,TX,256.832,33.385933,-95.67335
48121,Denton County,TX,878.698,33.205132,-97.12114
48123,DeWitt County,TX,908.976,29.082346,-97.361654
48125,Dickens County,TX,901.724,33.615363,-100.787617
48127,Dimmit County,TX,1328.885,28.423587,-99.765871
48129,Donley County,TX,927.037,34.955036,-100.815846
48131,Duval County,TX,1793.477,27.681123,-98.497393
48133,Eastland County,TX,926.508,32.324645,-98.83656
48135,Ector County,TX,897.884,31.865301,-102.542507
48137,Edwards County,TX,2117.872,29.985933,-100.3074
48139,Ellis County,TX,935.704,32.346878,-96.79694
48141,El Paso County,TX,1013.491,31.766456,-106.24152
48143,Erath County,TX,1083.179,32.236669,-98.220545
48145,Falls County,TX,765.495,31.25193,-96.934127
48147,Fannin County,TX,890.835,33.591161,-96.104988
48149,Fayette County,TX,949.934,29.877886,-96.921231
48151,Fisher County,TX,898.951,32.740473,-100.40312
48153,Floyd County,TX,992.143,34.07373,-101.303274
48155,Foard County,TX,704.397,33.963306,-99.816828
48157,Fort Bend County,TX,861.773,29.526602,-95.771015
48159,Franklin County,TX,284.391,33.175846,-95.219066
48161,Freestone County,TX,877.731,31.701749,-96.144957
48163,Frio County,TX,1133.501,28.869383,-99.109005
48165,Gaines County,TX,1502.363,32.743942,-102.631561
48167,Galveston County,TX,379.411,29.233927,-94.888197
48169,Garza County,TX,893.416,33.183792,-101.301134
48171,Gillespie County,TX,1058.202,30.325093,-98.94185
48173,Glasscock County,TX,900.218,31.868006,-101.521494
48175,Goliad County,TX,852.011,28.6607,-97.430415
48177,Gonzales County,TX,1066.686,29.461912,-97.49192
48179,Gray County,TX,925.974,35.402542,-100.812374
48181,Grayson County,TX,932.832,33.624548,-96.675777
48183,Gregg County,TX,273.38,32.486401,-94.816277
48185,Grimes County,TX,787.466,30.543231,-95.988082
48187,Guadalupe County,TX,711.252,29.582671,-97.948995
48189,Hale County,TX,1004.68,34.068436,-101.822888
48191,Hall County,TX,883.492,34.453189,-100.576343
48193,Hamilton County,TX,835.915,31.707342,-98.111756
48195,Hansford County,TX,919.81,36.272847,-101.35693
48197,Hardeman County,TX,695.114,34.289904,-99.745697
48199,Hardin County,TX,890.576,30.329648,-94.393178
48201,Harris County,TX,1707.017,29.857273,-95.393037
48203,Harrison County,TX,900.059,32.547991,-94.374434
48205,Hartley County,TX,1461.951,35.840244,-102.610047
48207,Haskell County,TX,903.133,33.175964,-99.730774
48209,Hays County,TX,676.852,30.061225,-98.029267
48211,Hemphill County,TX,906.286,35.815956,-100.27921
48213,Henderson County,TX,873.773,32.211633,-95.853418
48215,Hidalgo County,TX,1571.195,26.396384,-98.18099
48217,Hill County,TX,958.858,31.982681,-97.130668
48219,Hockley County,TX,908.392,33.605932,-102.343398
48221,Hood County,TX,420.738,32.430149,-97.831677
48223,Hopkins County,TX,767.431,33.148967,-95.565434
48225,Houston County,TX,1230.997,31.323036,-95.4216
48227,Howard County,TX,900.791,32.30343,-101.438721
48229,Hudspeth County,TX,4570.517,31.450868,-105.377549
48231,Hunt County,TX,840.421,33.123308,-96.08423
48233,Hutchinson County,TX,887.424,35.837047,-101.362746
48235,Irion County,TX,1051.544,31.303424,-100.981304
